"Village","UE Villages","UE Electrified","UE Unhabited","UE To Be Electrified","Total Villages","Habitations","Total Households","Electrified HH","Balance HH","%Electrified HH"
"Regi","","","","","1","2","46","24","22","52.17"
"Rego","","","","","1","2","39","26","13","66.67"
"Remang Village","","","","","1","1","15","15","0","100.00"
"Rete Potu","","","","","1","1","16","16","0","100.00"
"Reying","","","","","1","1","42","42","0","100.00"
"Richi - Rite","1","0","0","1","1","1","5","0","5","0.00"
"Rigo","","","","","1","2","61","61","0","100.00"
"Rigong","","","","","1","1","34","34","0","100.00"
"Rikpu Ronya","","","","","1","1","8","8","0","100.00"
"Rilu","","","","","1","1","46","26","20","56.52"
"Ringi","","","","","1","1","27","0","27","0.00"
"Rise","","","","","1","1","17","17","0","100.00"
"Roing","1","1","0","0","1","1","23","23","0","100.00"
"Roing","1","1","0","0","1","1","25","0","25","0.00"
"Roma Village","","","","","1","1","9","9","0","100.00"
"Row","","","","","1","1","11","11","0","100.00"
"Ruku","","","","","1","2","38","22","16","57.89"
"Rumgong","","","","","1","1","81","81","0","100.00"
"Rumgong H.Q.","","","","","1","2","265","188","77","70.94"
"Ruti","","","","","1","1","6","6","0","100.00"
"Ruyi","","","","","1","1","101","101","0","100.00"
"Sago","","","","","1","2","54","47","7","87.04"
"Sala Potom","","","","","1","1","16","16","0","100.00"
"Sari Likar","","","","","1","1","24","24","0","100.00"
"Segong","","","","","1","1","14","14","0","100.00"
"Sejigong","","","","","1","1","23","23","0","100.00"
"Sekar","","","","","1","2","29","17","12","58.62"
"Sere Tali","","","","","1","1","14","14","0","100.00"
"Sesi Likar","","","","","1","1","27","27","0","100.00"
"Sheet","","","","","1","2","32","19","13","59.38"
"Sibe","","","","","1","1","10","10","0","100.00"
"Sibe","","","","","1","3","79","46","33","58.23"
"Sibe Rite","","","","","1","1","16","16","0","100.00"
"Sijak","1","0","0","1","1","1","3","0","3","0.00"
"Siji","","","","","1","2","46","32","14","69.57"
"Siji Labour Camp","","","","","1","1","12","12","0","100.00"
"Sijir Raksap","","","","","1","1","12","12","0","100.00"
"Silli","","","","","1","2","58","50","8","86.21"
"Silli Ete","","","","","1","1","17","17","0","100.00"
"Silli Liche","","","","","1","2","38","23","15","60.53"
"Siloni","","","","","1","1","16","16","0","100.00"
"Simuging","1","0","0","1","1","1","13","0","13","0.00"
"Singbir","","","","","1","1","23","23","0","100.00"
"Singbu","1","0","0","1","1","1","8","0","8","0.00"
"Sipeng","1","0","0","1","1","1","27","0","27","0.00"
"Siru","","","","","1","1","10","10","0","100.00"
"Sirum","","","","","1","2","71","24","47","33.80"
"Sirutali","","","","","1","1","13","13","0","100.00"
"Sodo Doke","","","","","1","1","55","45","10","81.82"
"Sogum","","","","","1","1","12","12","0","100.00"
"Soi","","","","","1","2","33","18","15","54.55"
"Soi","","","","","1","1","17","0","17","0.00"
"Soyorgong","1","0","0","1","1","1","7","0","7","0.00"
"Sukudom","1","0","0","1","1","1","11","0","11","0.00"
"Taba (Everest)","","","","","1","1","19","0","19","0.00"
"Tabasora","","","","","1","2","75","64","11","85.33"
"Tabha","","","","","1","1","7","7","0","100.00"
"Tabyor Gadi","1","1","0","0","1","1","4","0","4","0.00"
"Tachinngpanga","","","","","1","1","5","5","0","100.00"
"Tadin","","","","","1","3","117","107","10","91.45"
"Tadogita","","","","","1","1","20","20","0","100.00"
"Tagur","","","","","1","1","16","16","0","100.00"
"Tai","","","","","1","2","76","33","43","43.42"
"Taiyong","","","","","1","1","5","5","0","100.00"
"Takinglitak","1","1","0","0","1","1","18","15","3","83.33"
"Takso","","","","","1","2","25","14","11","56.00"
"Talamying","1","0","0","1","1","1","35","0","35","0.00"
"Tanghak Yingkiong","1","1","0","0","1","1","13","13","0","100.00"
"Tango","","","","","1","1","20","20","0","100.00"
"Tapiyor","","","","","1","1","10","10","0","100.00"
"Tapo","","","","","1","1","27","11","16","40.74"
"Taramori","","","","","1","2","36","0","36","0.00"
"Tare","","","","","1","1","24","24","0","100.00"
"Tatamori","","","","","1","1","23","0","23","0.00"
"Tatik Karo III","","","","","1","1","7","7","0","100.00"
"Tato H.Q. (including Labour Camp)","","","","","1","1","117","117","0","100.00"
"Tato Village","","","","","1","1","50","50","0","100.00"
"Tego Gamlin","","","","","1","1","20","20","0","100.00"
"Thargelling","","","","","1","1","15","15","0","100.00"
"Tirbin (HQ)","","","","","1","3","192","140","52","72.92"
"Tiri","","","","","1","1","8","8","0","100.00"
"Torajan","","","","","1","2","19","13","6","68.42"
"Tumbin","1","1","0","0","1","1","29","29","0","100.00"
"Tuying Village","","","","","1","1","30","30","0","100.00"
"Uli","","","","","1","1","12","12","0","100.00"
"Upper Borajan","","","","","1","2","60","24","36","40.00"
"Upper Colony Likabali","","","","","1","1","147","125","22","85.03"
"Upper Heyo","1","0","0","1","1","1","7","0","7","0.00"
"V.B. Camp","1","0","0","1","1","1","2","0","2","0.00"
"Vivek Nagar (R.K. Mission)","","","","","1","1","40","40","0","100.00"
"Wak","","","","","1","1","30","30","0","100.00"
"Yachungi","","","","","1","1","14","14","0","100.00"
"Yachungi Garuh","","","","","1","1","8","8","0","100.00"
"Yadang","","","","","1","1","10","10","0","100.00"
"Yakitato","","","","","1","1","45","45","0","100.00"
"Yamko Bagra","","","","","1","1","23","23","0","100.00"
"Yangrang","1","1","0","0","1","1","8","3","5","37.50"
"Yapik","","","","","1","1","37","37","0","100.00"
"Yapu","","","","","1","1","4","4","0","100.00"
"Yasing","1","0","0","1","1","1","32","0","32","0.00"
"Yeggo","","","","","1","1","52","52","0","100.00"
"Yiga","","","","","1","1","11","11","0","100.00"
"Yigi Kaum(Eshi Moku)","","","","","1","3","89","61","28","68.54"
"Yijogemo","","","","","1","1","28","28","0","100.00"
"Yio","","","","","1","1","23","23","0","100.00"
"Yogong","1","0","0","1","1","1","35","0","35","0.00"
"Yomcha H.Q.","","","","","1","1","179","179","0","100.00"
"Yorko","","","","","1","1","12","12","0","100.00"
"Yorkodom","1","0","0","1","1","2","30","0","30","0.00"
"Yorni","","","","","1","1","26","26","0","100.00"
"Zirdo","","","","","1","1","39","16","23","41.03"
"Total","51","18","0","33","433","550","16,713","12,922","3,791",""
