MDDS STC,STATE NAME,MDDS DTC,DISTRICT NAME,MDDS Sub_DT,SUB-DISTRICT NAME,MDDS PLCN,Area Name,HH,eHH
32,KERALA,597,Kottayam,5670,Kottayam,628167,Thiruvarpu,2700,2700
32,KERALA,597,Kottayam,5670,Kottayam,628168,Veloor  (Part),500,500
32,KERALA,597,Kottayam,5670,Kottayam,628169,Meenadam ,1656,1656
32,KERALA,597,Kottayam,5670,Kottayam,628174,Perumbaikad (CT),10580,10580
32,KERALA,597,Kottayam,5670,Kottayam,628175,Vijayapuram (CT),7430,7430
32,KERALA,597,Kottayam,5670,Kottayam,628176,Chengalam South (CT),2400,2400
32,KERALA,597,Kottayam,5670,Kottayam,628177,Nattakam (CT),9771,9771
32,KERALA,597,Kottayam,5671,Changanassery,628180,Vakathanam,4100,4100
32,KERALA,595,Ernakulam,5659,Paravur,645601,Kedamangalam (OG) (Part),5829,5829
32,KERALA,595,Ernakulam,5660,Kochi,645602,Cheriyakadavu (OG) (Part),1975,1975
